Timestamp,Admit Status,Ethnicity/Race ,"Are you a historically Underrepresented Ethnic Minority (URM)? [i.e. Black/African-American, Latinx/Chicanx, Filipinx, Native American/Indigenous, or Pacific Islander/Native Hawaiian]",Do you identify with being differently-abled or as a Disabled Student Program (DSP) student?,Gender,Sexual Orientation,"Do you identify as a historically underrepresented gender or sexuality [i.e. Cisgender Woman, Gender Queer, Gender Non-Conforming, Non-Binary, Transgender Man, Transgender Woman, Asexual, Androphilia, BI-Curious, Bisual, Gray Asexualtiy, Gynephilia, Homosexual, Non-Heterosexual, Pansexual, Polysexual, Queer, Etc.]",Current Year ,What Are You Majoring in?,How Many Majors Are You Planning?,How Many Minors Are You Planning?,Socioeconomic Class,Club/Student Organization Involvement,Club Participation per Week,"When Joining Clubs/Student Organizations, Did You Have Any Knowledge in the Clubs'/Student Organizations' Subject Matter?",How Would You Rate the Climate of Clubs/Student Organizations at BERKELEY?,How Would You Rate the Climate of Clubs/Student Organizations YOU ARE IN?,How Would You Rate the Inclusiveness of Clubs/Student Organizations at BERKELEY? ,How Would You Rate the Inclusiveness of the Clubs/Student Organizations that YOU ARE IN? ,Do You Feel Welcome at Berkeley?,Do You Feel as if You Are Part of the Berkeley Community?,Do You Feel as if You Are Part of the Berkeley Engineering Community?,Do You Feel Safe at Berkeley?
9/4/2020 12:38:49,Fall Admit - Transfer/ReEntry,White/Caucasian,No,No,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),Environmental Engineering Science,Single Major,One Minor,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),1 - 2 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),4,5,5,5,5,5,4,5
9/4/2020 13:22:07,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Woman,Heterosexual,Yes,Senior (Undergraduate),Bioengineering,Single Major,One Minor,"Upper Class (>$200,000)",3 - 4 Clubs/Student Organizations,5 - 6 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),4,4,3,4,4,4,4,4
9/4/2020 18:29:47,Fall Admit - Freshmen,East Asian,No,Yes,Cisgender Woman,Gray Asexual,Decline to say,Freshman (Undergraduate),Energy Engineering,Single Major,One Minor,"New Money ($150,000 to $199,999)",No Clubs/Student Organizations,0 Hours,,,,,,,,,
9/5/2020 22:09:51,Fall Admit - Freshmen,East Asian,No,No,Cisgender Man,Heterosexual,No,Freshman (Undergraduate),Energy Engineering,Single Major,One Minor,Decline to say,1 - 2 Club(s)/Student Organization(s),1 - 2 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,4,4,4,5,5,5,5
9/6/2020 13:09:18,Fall Admit - Freshmen,South-East Asian,No,No,Cisgender Woman,Heterosexual,No,Junior (Undergraduate),Chemical Engineering,Single Major,One Minor,"Upper Class (>$200,000)",1 - 2 Club(s)/Student Organization(s),5 - 6 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,4,4,4,4,4,4,3
9/6/2020 13:32:22,Fall Admit - Freshmen,White/Caucasian,No,Yes,Cisgender Man,Bi-Curious,No,Senior (Undergraduate),Chemical Engineering,Single Major,No Minors,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),Less Than 1 Hour,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),3,4,4,4,5,4,3,5
9/6/2020 14:22:35,Fall Admit - Freshmen,East Asian,No,No,Cisgender Woman,Decline to say,Decline to say,Sophmore (Undergraduate),Chemical Engineering,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),4 - 5 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,4,3,4,4,4,5,4
9/6/2020 14:26:29,Fall Admit - Freshmen,"South Asian, White/Caucasian",No,No,Cisgender Woman,Heterosexual,No,Sophmore (Undergraduate),Chemical Engineering,Single Major,One Minor,"Upper Class (>$200,000)",1 - 2 Club(s)/Student Organization(s),2 - 3 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",4,5,2,5,4,4,4,4
9/6/2020 14:52:35,Fall Admit - Freshmen,East Asian,No,No,Cisgender Man,Decline to say,No,Freshman (Undergraduate),Chemical Engineering,Single Major,One Minor,"Upper Class (>$200,000)",3 - 4 Clubs/Student Organizations,3 - 4 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),4,5,5,5,5,5,5,5
9/6/2020 19:12:37,Fall Admit - Transfer/ReEntry,East Asian,No,No,Cisgender Woman,Heterosexual,No,Senior (Undergraduate),"Chemical Engineering, Data Science",Double Major,One Minor,"Working Poor ($20,000 to $44,999)",1 - 2 Club(s)/Student Organization(s),1 - 2 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,5,5,4,3,3,3
9/7/2020 11:02:04,Fall Admit - Freshmen,Latinx/Chicanx,Yes,No,Cisgender Woman,Heterosexual,No,Freshman (Undergraduate),Environmental Engineering Science,Double Major,No Minors,"New Money ($150,000 to $199,999)",No Clubs/Student Organizations,0 Hours,,,,,,3,2,3,4
9/7/2020 23:20:12,Fall Admit - Freshmen,Decline to say,Decline to say,Yes,Cisgender Woman,Bi-Curious,Yes,Sophmore (Undergraduate),"Bioengineering, Electrical Engineering and Computer Science",Double Major,One Minor,Decline to say,3 - 4 Clubs/Student Organizations,6 - 7 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),3,4,5,4,4,5,4,4
9/8/2020 11:23:06,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Man,Heterosexual,No,Senior (Undergraduate),Engineering Mathematics and Statistics,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",3 - 4 Clubs/Student Organizations,6 - 7 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),5,5,4,5,3,4,5,4
9/8/2020 11:58:19,Fall Admit - Transfer/ReEntry,Central Asian,No,No,Cisgender Man,Heterosexual,No,Senior (Undergraduate),"Electrical Engineering and Computer Science, Energy Engineering",Single Major,One Minor,"Working Class ($45,000 to $98,999)",1 - 2 Club(s)/Student Organization(s),2 - 3 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),3,3,5,5,4,3,3,5
9/8/2020 20:40:58,Fall Admit - Freshmen,East Asian,No,No,Cisgender Man,Heterosexual,No,Freshman (Undergraduate),Environmental Engineering Science,Single Major,Two Minors,"Middle Class ($99,000 to $149,999)",More Than 4 Clubs/Student Organizations,More Than 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,4,4,4,3,3,4,4
9/10/2020 18:55:48,Fall Admit - Freshmen,Middle Eastern/North African,No,No,Non-Binary,Heterosexual,No,Freshman (Undergraduate),Bioengineering,Double Major,One Minor,Decline to say,3 - 4 Clubs/Student Organizations,6 - 7 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),3,3,3,3,3,3,3,3
9/10/2020 18:55:58,Fall Admit - Freshmen,East Asian,No,No,Cisgender Woman,Heterosexual,No,Sophmore (Undergraduate),Computer Science,Single Major,One Minor,Decline to say,1 - 2 Club(s)/Student Organization(s),4 - 5 Hours,,,,,,,,,
9/10/2020 18:56:15,Fall Admit - Freshmen,South Asian,No,No,Cisgender Man,Heterosexual,No,Freshman (Undergraduate),"Bioengineering, Business",Double Major,No Minors,"Upper Class (>$200,000)",1 - 2 Club(s)/Student Organization(s),3 - 4 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),1,4,3,5,4,4,5,5
9/10/2020 18:56:23,Fall Admit - Freshmen,Latinx/Chicanx,Yes,No,Male,straight,No,Freshman (Undergraduate),Mechanical Engineering,Single Major,No Minors,"Working Poor ($20,000 to $44,999)",3 - 4 Clubs/Student Organizations,2 - 3 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,4,4,4,4,4,4,4
9/10/2020 18:56:32,Fall Admit - Freshmen,East Asian,No,Yes,Male,Heterosexual,No,Junior (Undergraduate),Computer Science,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),3 - 4 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),3,3,2,5,5,5,5,5
9/10/2020 18:56:36,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Woman,Heterosexual,Yes,Freshman (Undergraduate),Bioengineering,Single Major,One Minor,Decline to say,3 - 4 Clubs/Student Organizations,More Than 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,4,4,4,5,5,5,5
9/10/2020 18:56:47,Fall Admit - Freshmen,South Asian,No,No,Cisgender Woman,Heterosexual,Yes,Freshman (Undergraduate),Bioengineering,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),3 - 4 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),3,3,3,3,,4,4,4
9/10/2020 18:57:02,Fall Admit - Transfer/ReEntry,White/Caucasian,No,No,Decline to say,Homosexual,No,Junior (Undergraduate),Bioengineering,Single Major,One Minor,"Working Class ($45,000 to $98,999)",1 - 2 Club(s)/Student Organization(s),3 - 4 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),3,3,5,5,5,5,5,5
9/10/2020 18:57:10,Fall Admit - Transfer/ReEntry,"South Asian, White/Caucasian, Middle Eastern/North African",No,No,Cisgender Woman,Decline to say,Yes,Junior (Undergraduate),"Computer Science, Molecular and Cellular Biology",Double Major,One Minor,"Working Class ($45,000 to $98,999)",1 - 2 Club(s)/Student Organization(s),More Than 8 Hours,"Yes, I Was Basically an Expert in the Subject Matter. (81- 100%)",2,3,3,3,2,2,1,1
9/10/2020 18:57:24,Fall Admit - Freshmen,East Asian,No,No,Cisgender Woman,Heterosexual,Yes,Freshman (Undergraduate),Mechanical Engineering,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),4 - 5 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),3,3,4,4,4,4,4,4
9/10/2020 18:57:30,Fall Admit - Freshmen,East Asian,No,No,Cisgender Woman,Heterosexual,No,Freshman (Undergraduate),Computer Science,Single Major,No Minors,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),2 - 3 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),5,5,5,5,5,4,4,5
9/10/2020 18:57:32,Fall Admit - Freshmen,East Asian,No,No,Cisgender Woman,Homosexual,Yes,Sophmore (Undergraduate),Bioengineering,Single Major,No Minors,"Working Class ($45,000 to $98,999)",1 - 2 Club(s)/Student Organization(s),2 - 3 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,4,4,4,4,4,2
9/10/2020 18:57:38,Fall Admit - Freshmen,East Asian,No,Yes,Decline to say,Heterosexual,No,Junior (Undergraduate),Physics,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),7 - 8 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),4,4,4,3,5,4,3,4
9/10/2020 18:57:51,Fall Admit - Freshmen,"Latinx/Chicanx, Filipino",Yes,No,Cisgender Woman,Heterosexual,Yes,Freshman (Undergraduate),Electrical Engineering and Computer Science,Single Major,Two Minors,"Middle Class ($99,000 to $149,999)",3 - 4 Clubs/Student Organizations,3 - 4 Hours,,,,3,5,5,5,3,5
9/10/2020 18:58:05,Fall Admit - Freshmen,South Asian,No,No,Decline to say,Decline to say,No,Freshman (Undergraduate),Bioengineering,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),7 - 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,5,5,4,3,3,4
9/10/2020 18:58:14,Fall Admit - Freshmen,South-East Asian,No,No,male,Heterosexual,No,Freshman (Undergraduate),Bioengineering,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),3 - 4 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),4,4,4,4,4,4,4,4
9/10/2020 18:58:18,Fall Admit - Freshmen,"South-East Asian, South Asian",No,No,Decline to say,Heterosexual,No,Sophmore (Undergraduate),Mechanical Engineering,Double Major,One Minor,Decline to say,1 - 2 Club(s)/Student Organization(s),3 - 4 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),2,3,3,4,4,4,3,2
9/10/2020 18:59:39,Fall Admit - Freshmen,East Asian,No,No,Cisgender Woman,Heterosexual,Yes,Freshman (Undergraduate),Mechanical Engineering,Single Major,One Minor,"Upper Class (>$200,000)",3 - 4 Clubs/Student Organizations,3 - 4 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,3,4,5,5,4,4
9/10/2020 18:59:48,Fall Admit - Freshmen,Middle Eastern/North African,Decline to say,No,Cisgender Woman,Heterosexual,Yes,Freshman (Undergraduate),Molecular and Cellular Biology,Single Major,One Minor,Decline to say,1 - 2 Club(s)/Student Organization(s),1 - 2 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",,,,,4,4,,2
9/12/2020 14:55:45,Fall Admit - Freshmen,East Asian,No,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),Mechanical Engineering,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),More Than 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,4,4,5,4,4,2
9/12/2020 14:57:37,Fall Admit - Transfer/ReEntry,East Asian,No,No,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),Mechanical Engineering,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),5 - 6 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,4,5,5,5,5,5
9/12/2020 14:58:28,Fall Admit - Freshmen,East Asian,No,No,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),Electrical Engineering and Computer Science,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),More Than 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,4,4,5,5,5,5
9/12/2020 14:59:22,Fall Admit - Freshmen,South Asian,Decline to say,No,Cisgender Man,Heterosexual,No,Senior (Undergraduate),Mechanical Engineering,Single Major,No Minors,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),More Than 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),5,5,5,5,5,5,5,5
9/12/2020 15:18:04,Fall Admit - Transfer/ReEntry,South Asian,No,No,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),Mechanical Engineering,Double Major,One Minor,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),7 - 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),5,5,5,5,5,5,5,5
9/12/2020 15:21:26,Fall Admit - Freshmen,East Asian,No,No,Decline to say,Heterosexual,No,Senior (Undergraduate),Mechanical Engineering,Single Major,One Minor,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),4 - 5 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,3,4,4,4,4,3
9/12/2020 15:34:53,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),Mechanical Engineering,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",3 - 4 Clubs/Student Organizations,More Than 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),3,5,3,4,4,5,5,5
9/12/2020 15:36:02,Fall Admit - Freshmen,South Asian,No,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),"Data Science, Mathematics",Double Major,No Minors,"Working Class ($45,000 to $98,999)",3 - 4 Clubs/Student Organizations,5 - 6 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),5,5,3,5,5,5,5,5
9/12/2020 19:01:13,Fall Admit - Freshmen,South Asian,No,No,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),Mechanical Engineering,Single Major,One Minor,"Upper Class (>$200,000)",3 - 4 Clubs/Student Organizations,More Than 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),3,3,3,3,3,3,3,3
9/13/2020 12:01:12,Fall Admit - Freshmen,South Asian,No,No,Cisgender Woman,Heterosexual,No,Junior (Undergraduate),Environmental Sciences,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",3 - 4 Clubs/Student Organizations,1 - 2 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,3,4,4,5,4,5
9/13/2020 13:06:05,Fall Admit - Freshmen,South Asian,No,No,Cisgender Man,Heterosexual,No,Freshman (Undergraduate),Computer Science,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),More Than 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,3,5,5,5,5,4
9/13/2020 13:06:53,Fall Admit - Transfer/ReEntry,South Asian,No,No,Cisgender Man,Heterosexual,No,5+ year,Computer Science,Single Major,No Minors,"New Money ($150,000 to $199,999)",3 - 4 Clubs/Student Organizations,More Than 8 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),3,5,5,5,5,5,5,5
9/13/2020 13:07:58,Fall Admit - Freshmen,South Asian,No,No,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),Chemical Engineering,Single Major,One Minor,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),5 - 6 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),3,5,3,5,4,4,4,4
9/13/2020 13:16:57,Fall Admit - Freshmen,South Asian,No,No,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),"Computer Science, Mathematics",Double Major,No Minors,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),4 - 5 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),2,3,1,3,3,3,2,3
9/13/2020 13:18:00,Fall Admit - Freshmen,South Asian,No,Yes,just a regular woman,Heterosexual,No,Sophmore (Undergraduate),Computer Science,Double Major,No Minors,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),4 - 5 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),3,5,3,5,5,5,4,3
9/13/2020 13:34:12,Fall Admit - Freshmen,South Asian,No,No,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),"Business, Economics",Double Major,One Minor,Decline to say,1 - 2 Club(s)/Student Organization(s),5 - 6 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,3,5,4,4,4,5
9/13/2020 14:51:22,Fall Admit - Freshmen,Middle Eastern/North African,No,No,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),"Computer Science, Physics",Double Major,Two Minors,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),4 - 5 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),5,5,3,5,4,4,4,4
9/13/2020 18:28:52,Fall Admit - Freshmen,South Asian,No,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),Mechanical Engineering,Double Major,One Minor,"Working Class ($45,000 to $98,999)",1 - 2 Club(s)/Student Organization(s),3 - 4 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,5,5,5,4,4,4
9/13/2020 19:17:44,Fall Admit - Freshmen,South-East Asian,No,No,Cisgender Woman,Heterosexual,No,Sophmore (Undergraduate),Computer Science,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),7 - 8 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",3,5,3,5,3,3,4,2
9/14/2020 16:01:51,Fall Admit - Freshmen,South Asian,No,Yes,Cisgender Man,Heterosexual,No,Sophmore (Undergraduate),"Computer Science, Molecular and Cellular Biology",Double Major,One Minor,"Poverty Level (<$20,000)",1 - 2 Club(s)/Student Organization(s),More Than 8 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),4,5,4,4,4,4,3,4
9/14/2020 23:47:11,Fall Admit - Freshmen,East Asian,No,No,Cisgender Woman,Heterosexual,No,Freshman (Undergraduate),"Computer Science, Political Science",Single Major,One Minor,"Upper Class (>$200,000)",1 - 2 Club(s)/Student Organization(s),5 - 6 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),2,4,2,4,4,3,2,4
9/15/2020 20:27:37,Fall Admit - Freshmen,"South-East Asian, South Asian",No,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),Chemical Engineering,Single Major,One Minor,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),7 - 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,4,4,4,4,4,4,4
9/15/2020 20:35:38,Fall Admit - Freshmen,White/Caucasian,Decline to say,No,Cisgender Man,Heterosexual,No,Senior (Undergraduate),Chemical Engineering,Single Major,No Minors,Decline to say,More Than 4 Clubs/Student Organizations,6 - 7 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),5,5,5,5,5,5,5,5
9/16/2020 17:19:03,Fall Admit - Freshmen,White/Caucasian,No,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),Materials Science and Engineering,Single Major,One Minor,"New Money ($150,000 to $199,999)",1 - 2 Club(s)/Student Organization(s),More Than 8 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),5,5,5,5,5,5,5,5
9/17/2020 1:18:38,Fall Admit - Freshmen,Latinx/Chicanx,Yes,No,Decline to say,Asexual,Yes,Sophmore (Undergraduate),Engineering Physics,Single Major,One Minor,"Working Class ($45,000 to $98,999)",More Than 4 Clubs/Student Organizations,7 - 8 Hours,"No, I Didn't Know Any of the Subject Matter. (0-15%)",2,3,1,2,4,4,2,3
9/17/2020 11:24:53,Fall Admit - Freshmen,"Latinx/Chicanx, South-East Asian",Yes,No,Cisgender Man,Heterosexual,No,Junior (Undergraduate),Energy Engineering,Single Major,No Minors,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),1 - 2 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),1,5,2,5,4,4,4,4
9/18/2020 9:53:09,Fall Admit - Freshmen,Black/African-American,Yes,Yes,Cisgender Man,Heterosexual,Yes,Freshman (Graduate),Civil and Environmental Engineering,Single Major,No Minors,Decline to say,1 - 2 Club(s)/Student Organization(s),3 - 4 Hours,I Had an Intermediate Amount of Knowledge of the Subject Matter. (51 - 80%),1,5,1,5,2,2,3,4
9/18/2020 9:55:25,Fall Admit - Transfer/ReEntry,South-East Asian,No,No,Cisgender Man,Heterosexual,No,Sophomore (Graduate),Architecture,Single Major,No Minors,"Working Poor ($20,000 to $44,999)",1 - 2 Club(s)/Student Organization(s),3 - 4 Hours,"Yes, I Was Basically an Expert in the Subject Matter. (81- 100%)",5,5,5,5,5,5,5,3
9/18/2020 10:29:58,Spring Admit - Transfer/ReEntry,East Asian,No,No,Cisgender Woman,Bisexual,Yes,Junior (Undergraduate),Architecture,Single Major,One Minor,"Middle Class ($99,000 to $149,999)",3 - 4 Clubs/Student Organizations,More Than 8 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,4,2,4,4,3,1,3
9/18/2020 10:44:32,Fall Admit - Freshmen,South-East Asian,Yes,No,Cisgender Woman,Heterosexual,Yes,Sophmore (Undergraduate),Civil and Environmental Engineering,Single Major,No Minors,"Working Poor ($20,000 to $44,999)",1 - 2 Club(s)/Student Organization(s),1 - 2 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,4,5,5,5,5,5,2
9/18/2020 11:59:45,Fall Admit - Freshmen,East Asian,No,No,Cisgender Woman,Bisexual,Yes,Junior (Undergraduate),"Economics, Sustainable Environmental Design, Environmental Economics and Policy",Double Major,One Minor,"Middle Class ($99,000 to $149,999)",1 - 2 Club(s)/Student Organization(s),2 - 3 Hours,I Had Some Knowledge of the Subject Matter. (16 - 50%),4,5,4,5,4,4,2,4
